Pressure,Valve,Flow,Production
8.884929657,44.38589478,1695.751587,4159.806
8.878437042,44.55603409,1691.109619,4261.013
8.837742805,44.7261734,1688.512573,4278.423
8.796839714,44.8963089,1685.915405,4844.976
8.795042038,45.06644821,1687.003784,4901.958
8.797812462,45.23658752,1690.244507,4634.202
8.797960281,45.40672684,1693.485229,4636.071
8.753598213,45.57686234,1668.78064,4436.776
8.810714722,45.04270172,1678.973022,4241.306
8.931311607,40.96016312,1426.969238,4152.885
8.726837158,42.31457901,1522.74292,4232.232
8.672225952,44.65198517,1398.329468,4391.024
8.431074142,43.26643753,1439.592041,4351.354
8.625947952,39.88418961,1401.940674,4150.98
8.576703072,41.99842072,1415.072998,4202.908
8.523735046,42.19538116,1408.585693,4490.699
8.516511917,42.26103592,1415.774292,4232.508
8.468912125,43.51557541,1411.224976,4109.573
8.500867844,40.49814987,1422.1073,4097.855
8.596224785,39.54512405,1426.43396,4243.031
8.679645538,39.77353668,1408.520508,4422.661
8.607336998,40.54251099,1450.049072,4244.869
8.509163857,41.80828476,1425.836304,4027.992
8.540746689,40.09989929,1397.162964,4171.804
8.526453972,40.07448196,1423.767578,4115.79
8.547270775,40.31451416,1404.203979,4000.165
8.568086624,40.18955612,1413.182129,4226.565
8.588903427,40.0646019,1422.284058,4156.815
8.737956047,39.43981552,1441.020874,4269.274
8.786424637,39.2981987,1485.867676,4198.125
8.800598145,39.52390671,1522.377197,4044.432
8.821080208,39.7496109,1545.366699,4058.486
8.803739548,40.20101929,1591.345825,4035.652
8.814901352,40.42672348,1572.828369,4446.108
8.848963737,40.65242767,1580.529297,4539.926
8.850704193,40.87813187,1588.849854,4484.757
8.761330605,41.10383606,1589.576904,4408.325
8.813364029,41.34094238,1579.584351,4321.548
8.849573135,41.41337585,1593.373657,4253.714
8.885327339,41.48581314,1602.27417,4061.281
8.833282471,41.55824661,1608.906372,4154.54
8.846035957,41.63068008,1615.383057,4430.558
8.870912552,41.70311737,1635.480713,4041.245
8.912155151,41.77555084,1655.139893,4457.906
8.919187546,41.84798813,1669.685059,4573.736
8.855787277,41.9204216,1687.713257,4211.025
8.867864609,41.99285507,1705.741577,4296.887
8.883781433,42.06529236,1705.000732,4422.156
8.864319801,42.13772583,1708.192017,4948.705
8.844859123,42.21016312,1711.055908,4853.618
8.872810364,42.28259659,1721.739624,4804.831
8.904754639,42.31900024,1728.155518,4655.672
8.929985046,42.3168869,1719.736206,4374.588
8.922571182,42.31477737,1722.410034,4382.079
8.895946503,42.31266785,1725.083862,4422.036
8.884097099,42.3105545,1727.529663,4467.675
8.897650719,42.30844498,1722.095825,4097.09
8.911204338,42.30633545,1721.435913,4702.823
8.924757957,42.30422592,1723.530029,4844.373
8.935606956,42.30211258,1719.189087,4507.065
8.930603027,42.30000305,1746.42981,4418.222
8.927960396,42.29789352,1744.778564,4341.685
8.911196709,42.29578018,1752.403564,4195.904
8.913669586,42.29367065,1755.848999,4660.146
8.940834999,42.29156113,1740.349731,4523.507
8.949339867,42.2894516,1755.578857,4627.812
8.932655334,42.28733826,1747.651978,4818.691
8.885779381,42.28522873,1751.987915,4491.638
8.869260788,42.2831192,1740.480835,4386.259
8.888607025,42.28100586,1748.559326,4371.522
8.915178299,42.27889633,1753.496704,4190.263
8.938313484,42.24000931,1750.772827,4302.96
8.961447716,42.08394623,1746.288452,4202.848
8.950256348,41.92788315,1734.05896,4826.546
8.92162323,41.77182388,1737.136475,4964.142
8.961228371,41.6157608,1741.678955,4245.834
8.976107597,41.79258728,1737.170654,4378.111
8.975388527,42.02428436,1732.662231,4067.359
8.937440872,42.48767471,1750.843384,4569.496
8.927424431,42.7193718,1746.237305,4115.392
8.900082588,42.95106888,1739.26001,4912.475
8.89275074,42.72124481,1733.168091,4767.973
8.907446861,42.38502502,1744.906982,4755.611
8.922143936,42.04880142,1730.085449,4493.118
8.94866848,41.83586502,1740.227661,4291.721
8.977915764,41.9372406,1739.828979,4520.536
8.982422829,42.03861618,1741.743896,4237.549
8.983581543,42.13999176,1740.312744,4186.589
8.984739304,42.24136353,1741.650391,4640.58
8.985898018,42.34273911,1754.044067,4636.286
8.983265877,42.44411469,1740.479492,4392.324
8.977639198,42.54549026,1736.985107,4624.37
8.972013474,42.64686584,1736.894775,4433.705
8.966386795,42.74823761,1736.790649,4531.696
8.941656113,42.84961319,1736.686523,4301.163
8.902436256,42.95098877,1727.62085,4780.879
8.8632164,42.99891663,1720.627808,4579.489
8.92011261,43.01562119,1749.131958,4446.208
8.997864723,43.03232574,1745.256836,4487.592
8.965685844,43.00023651,1732.985718,4149.184
8.956699371,42.94804001,1733.71106,4040.473
8.947712898,42.89584732,1737.834839,4364.768
8.938726425,42.84365082,1749.085449,5036.342
8.958550453,42.79145813,1755.940308,4783.103
8.988804817,42.73926163,1759.817749,4919.821
8.977905273,42.68706894,1749.315552,4580.655
8.947393417,42.63487625,1750.386719,4501.394
8.916881561,42.57252502,1756.413818,4323.519
8.878678322,42.4984436,1761.555298,4113.805
8.961186409,42.42435837,1766.586304,4183.719
8.978974342,42.35027313,1771.617432,4517.636
8.977682114,42.27619171,1766.346313,4798.784
8.976390839,42.20210648,1768.342896,4593.477
8.953379631,42.12802124,1774.749878,4411.623
8.937169075,42.05393982,1776.507568,4569.178
8.926470757,41.97985458,1778.265259,4342.616
8.928865433,41.90577316,1784.756226,4412.075
8.943431854,41.83168793,1785.586182,4292.213
8.957998276,41.75760269,1774.056274,4765.63
8.962803841,41.68352127,1780.899048,4508.405
8.985138893,41.66557693,1778.846436,4581.199
9.002774239,41.76540375,1786.948853,4530.407
9.004879951,41.86523438,1788.52002,4470.562
9.02674675,41.965065,1787.963623,4745.293
9.049121857,42.06489182,1787.005371,4165.634
9.069954872,42.16472244,1815.256714,4337.842
9.084061623,42.26455307,1841.989258,4651.061
9.037837029,42.36437988,1870.882202,4799.671
8.997098923,42.46421051,1883.856689,4508.325
8.991505623,42.56404114,1879.964111,4440.325
8.998902321,42.66387177,1884.098511,4739.282
9.031012535,42.76369858,1888.232788,4323.371
9.063123703,42.86352921,1892.367065,4973.488
9.058519363,42.96335983,1894.988159,4559.953
9.03594017,43.06318665,1913.052734,4659.079
9.013361931,43.16301727,1902.378662,5246.054
9.000569344,43.2628479,1904.473999,4599.933
8.976284027,43.36267471,1884.72583,4407.79
8.942188263,43.46250534,1893.363037,4524.681
8.970012665,43.56233597,1903.937256,4698.659
8.99783802,43.66216278,1902.307129,4662.269
9.025210381,43.75471115,1897.355835,4386.829
9.052101135,43.69494247,1904.147217,4455.059
9.078992844,43.6351738,1905.188232,4661.024
9.032388687,43.57540512,1940.070679,4793.827
9.050132751,43.51564026,1909.145874,4800.819
9.099658966,43.45587158,1907.364258,4494.537
9.080060959,43.31152725,1869.497681,5367.021
9.132037163,43.37473679,1889.980591,5487.934
9.124258041,43.43794632,1907.293091,5503.988
9.090055466,43.50115967,1929.437378,5170.872
9.074500084,43.5643692,1920.099365,5048.099
9.058944702,43.62758255,1926.182129,4884.836
9.045020103,43.69079208,1942.039063,4635.155
9.055874825,43.75400162,1933.577393,4588.454
9.00256443,43.81721497,1929.00708,4641.139
9.023277283,43.8804245,1929.804321,5365.727
9.033130646,43.94363785,1939.955566,5235.088
9.041511536,44.00684738,1944.93396,5193.168
9.047224045,44.07005692,1943.979736,5036.551
9.043635368,44.13327026,1947.112061,5150.753
9.030447006,44.1964798,1941.473755,5220.68
9.032161713,44.25969315,1938.689697,4530.739
9.064756393,44.32290268,1950.062622,4822.045
9.084137917,44.38611221,1949.852661,5177.672
9.110215187,44.44932556,1957.737793,5587.247
9.124566078,44.5125351,1959.477905,5075.531
9.106658936,44.57574844,1965.290039,5329.593
9.088751793,44.63895798,1947.964722,4891.942
9.094584465,44.70216751,1973.218018,4680.144
9.100487709,44.76538086,1956.720459,4719.976
9.106390953,44.82859039,1970.651245,4642.558
9.112295151,44.89180374,1995.603882,4754.286
9.115736961,44.95501328,2048.991211,5333.046
9.105276108,45.01822281,2043.555298,5058.199
9.094814301,45.08143616,2050.983887,5091.276
9.084353447,45.14464569,2043.307495,4449.185
9.07729435,45.20785904,2062.45459,4645.856
9.080285072,45.27106857,2034.658691,4930.231
9.083274841,45.32696152,2046.276001,4731.909
9.101590157,45.36749268,2060.317871,5140.484
9.129239082,45.40802383,2052.041748,5208.337
9.156888008,45.44855499,2057.025146,4870.449
9.184536934,45.48908615,2065.404297,5085.573
9.21218586,45.52961731,2077.408203,4925.846
9.213447571,45.57014847,2078.158447,4715.393
9.190825462,45.61067963,2057.736328,5038.357
9.168203354,45.65121078,2072.054688,4522.185
9.145581245,45.69174576,2067.896973,4866.297
9.128736496,45.73227692,2054.398193,4953.544
9.124198914,45.77280807,2069.89917,5065.184
9.119661331,45.81333923,2082.851074,4782.352
9.115122795,45.85387039,2058.654053,4609.659
9.110585213,45.89440155,2048.756592,4511.531
9.055558205,45.78318405,2055.723633,4910.158
9.070925713,45.64846039,2057.836426,4613.968
9.089736938,45.51374054,2076.267578,5268.502
9.104034424,45.37901688,2061.9646,5107.239
9.10828495,45.24429703,2063.334229,4919.321
9.095095634,45.10957336,2064.135498,4584.3
9.083642006,44.9748497,2071.521729,4522.658
9.083274841,44.84012985,2042.26001,4797.127
9.104866982,44.70540619,2060.27124,4488.844
9.167523384,44.66487503,2063.453369,4800.349
9.143874168,44.6996994,2057.768311,5065.145
9.120224953,44.73452377,2063.14209,5137.169
9.120962143,44.76935196,2057.505371,5086.708
9.12957859,44.80417633,2053.392334,5169.051
9.138195038,44.83900452,2065.174316,4688.983
9.146812439,44.87382889,2037.359131,4616.923
9.155428886,44.90865326,2071.983154,4744.42
9.156704903,44.94348145,2047.635132,4575.542
9.15136528,44.97830582,2016.145386,4679.271
9.146025658,45.01313019,2012.515015,5351.487
9.140686035,45.04795837,2012.987183,5151.506
9.135346413,45.08278275,2016.734375,4824.777
9.13000679,45.11760712,2049.072998,4597.998
9.124667168,45.1524353,2031.852661,4639.458
9.119327545,45.12632751,2020.734619,4468.854
9.113229752,44.96305847,1976.937988,5369.756
9.106888771,44.79979324,1983.70874,4918.387
9.10175705,44.6365242,1980.541992,5125.358
9.099817276,44.47325516,1986.746582,5078.046
9.097877502,44.30998993,1995.468994,5018.784
9.095937729,44.14672089,1981.655029,4592.026
9.093997955,43.98345566,1983.479004,4611.446
9.092058182,43.82018661,1959.28064,4678.322
9.090118408,43.65692139,1936.277832,4840.051
9.088179588,43.49365234,1917.35437,5141.424
9.086239815,43.33038712,1919.709595,5058.081
9.084300041,43.16711807,1907.260986,4688.659
9.082360268,43.00385284,1888.330566,4850.409
9.065336227,42.8405838,1910.612061,4816.739
9.047491074,42.87026215,1857.117065,4878.908
9.02964592,43.05194473,1845.567993,4959.408
9.064943314,43.23363113,1851.836182,5049.938
9.103507996,43.41531372,1834.805786,5160.342
9.092978477,43.59700012,1835.988647,4754.83
9.077100754,43.77868271,1862.956665,4981.857
9.061223984,43.96036911,1849.560425,4867.305
9.045347214,44.03706741,1845.13147,4593.454
9.045372963,44.06259918,1879.283569,4780.236
9.064698219,44.09197617,1860.613159,4508.707
9.082365036,44.12350464,1856.941895,5196.935
9.067728996,44.15503311,1848.164185,4796.384
9.004347801,44.1865654,1843.175659,5079.369
8.940966606,44.21809387,1845.941895,4809.618
8.93262291,44.24962234,1836.467407,4618.032
8.98497963,44.28115463,1838.648193,4791.976
9.011550903,44.31268311,1858.864258,4563.43
9.028428078,44.34421539,1836.644653,4933.94
9.010904312,44.37574387,1839.047729,4910.866
8.970314026,44.40727234,1834.916138,5229.708
8.982816696,44.43880463,1835.074951,4864.54
8.995319366,44.4703331,1827.015503,4733.95
9.00782299,44.50186157,1840.059082,4591.581
9.020007133,44.53339386,1865.822266,4689.402
9.019062996,44.56492233,1839.69519,5143.243
9.018118858,44.59645081,1844.562744,5018.086
9.017174721,44.62798309,1838.705566,5383.796
9.017276764,44.20809937,1831.563843,5175.615
9.020792961,43.80280685,1822.75647,5024.953
9.023596764,43.42807007,1804.348267,5139.183
8.935710907,43.2141037,1726.996826,4508.833
8.989160538,43.38646698,1713.04187,5368.549
8.969855309,43.55883026,1765.525513,5624.218
8.957146645,43.73119354,1750.439331,5290.322
8.927377701,43.90355682,1764.685303,5473.755
8.897607803,43.93190384,1803.300049,5276.511
8.894427299,43.94589233,1789.523438,5298.315
8.894759178,43.95988083,1803.103271,5584.354
8.965630531,43.42119598,1810.504761,4897.742
9.063067436,43.15437317,1816.689331,5155.833
9.143710136,43.52638626,1793.028687,5249.168
8.968316078,43.89839554,1800.604492,4930.71
8.916390419,44.27040863,1796.050781,5166.014
8.938961983,44.23667908,1794.787598,4810.019
8.974731445,43.95776367,1818.981689,4687.853
9.010499954,43.67885208,1803.18396,4776.262
9.01224041,43.51689148,1797.554321,5304.741
8.973006248,43.72069168,1804.387329,5148.635
8.988084793,43.92448807,1803.28186,5085.735
9.020484924,44.12828827,1791.654419,5110.591
8.976942062,44.33208847,1797.557251,5116.37
8.959344864,44.33129883,1799.169434,4808.586
8.998767853,43.77917862,1777.501099,4796.558
9.023461342,43.67963791,1778.216919,4971.091
8.976435661,44.3720665,1777.737183,5156.032
8.952972412,44.46256256,1776.394653,5127.564
8.955994606,44.45204163,1787.540405,4775.969
8.973090172,44.44151688,1782.318848,5035.921
8.990186691,44.43099594,1784.029175,4865.744
9.003441811,44.42047119,1785.599487,4947.111
8.978430748,44.40995026,1794.473633,4807.27
8.953420639,44.39942551,1803.347656,4687.077
8.914316177,44.38890457,1795.308716,5178.92
8.873947144,44.28779221,1797.122803,5296.896
8.856681824,44.07387924,1785.518188,4651.557
8.857500076,43.85996628,1801.40332,5051.289
8.9466362,43.64605331,1784.82605,4976.2
9.389019966,49.6971817,1222.121582,4561.187
8.732181549,39.7632637,1609.155884,4319.936
8.788100243,42.83804703,1655.868896,4757.153
8.873998642,42.85596848,1626.768188,4920.309
8.854994774,42.87388992,1628.851685,5471.488
8.867891312,42.89181137,1621.851685,5088.616
8.795703888,42.90973282,1619.396484,4704.806
8.732983589,42.83514786,1621.32959,4846.193
8.703243256,42.7466507,1611.385132,4595.726
8.620746613,42.70507813,1601.440674,4419.643
8.719927788,41.64645004,1614.669556,5140.696
8.76757431,41.23269272,1631.897705,4748.135
8.783953667,40.81893158,1636.623047,5270.238
8.789983749,41.50879669,1613.970093,4919.678
8.804981232,42.6298027,1627.938477,4925.766
8.797462463,42.03339767,1623.484131,4733.013
8.74871254,43.36687469,1646.320923,4617.396
8.78303051,41.86265945,1629.40918,4719.95
8.782526016,42.60099792,1640.373413,4469.324
8.761039734,43.33934021,1628.748657,4937.934
8.744669914,43.22012711,1632.917358,5040.174
8.733813286,42.61364365,1644.815308,5092.78
8.783122063,43.45166779,1645.970459,5013.661
8.785393715,42.70559692,1636.582275,4817.062
8.798313141,41.40763855,1638.833374,5032.132
8.820400238,40.56230164,1634.205444,4729.273
8.888053894,40.80144119,1652.119873,4545.375
8.897745132,41.04058075,1638.707275,5084.804
8.813453674,41.27971649,1648.254639,4909.572
8.838102341,41.54588699,1627.425659,5022.383
8.776315689,41.85686493,1640.216187,4620.429
8.718031883,42.16784286,1645.424194,4899.064
8.723603249,41.99565887,1642.871216,4457.128
8.726952553,41.65050125,1640.112549,4581.54
8.745527267,41.48983765,1626.999878,5261.892
8.784217834,41.55804062,1633.429688,4797.882
8.780714989,41.62624359,1642.009155,5063.304
8.744397163,41.69445038,1640.826416,5225.619
8.708498955,41.76265335,1635.565552,4948.061
8.677376747,41.83085632,1631.536621,4731.278
8.639115334,42.31063843,1637.693604,4866.049
8.58799839,43.29270172,1632.839355,4934.293
8.624230385,43.20908737,1613.374146,4763.887
8.707489967,42.2592926,1634.578369,4720.856
8.758225441,41.30949783,1655.669067,5405.957
8.7013731,42.69364548,1630.208496,4810.353
8.628908157,42.87697601,1647.375732,5044.357
8.695313454,42.06126404,1664.741699,4950.547
8.717013359,42.4858551,1667.589478,4711.363
8.657205582,42.91044998,1658.209839,4438.83
8.616267204,43.40475845,1663.87793,4991.974
8.682286263,44.06253433,1703.331665,5231.487
8.713373184,44.29141235,1705.54834,4805.833
8.714588165,44.31386566,1715.535889,5033.051
8.708739281,44.33631897,1715.242188,4725.298
8.692647934,44.35877228,1715.52771,4802.486
8.676556587,44.22735214,1727.584473,4736.139
8.673239708,44.07281113,1741.335571,4652.044
8.707831383,43.91827011,1734.885986,4845.974
8.742424011,43.7637291,1756.493896,5230.314
8.745417595,43.60918808,1773.933472,5041.616
8.778245926,43.45464706,1762.324951,4840.207
8.761055946,43.36571121,1762.308472,4878.378
8.680459023,43.77859879,1753.035522,4625.756
8.652009964,44.19148636,1741.960327,4504.991
8.686548233,44.36641312,1810.30188,4594.075
8.740797043,44.39381027,1846.738647,5026.203
8.795045853,44.42120743,1849.123413,4976.781
8.816086769,44.44860458,1859.547974,5023.144
8.808423996,44.47600174,1842.953491,4835.732
8.795184135,44.50340271,1852.932495,4626.32
8.793100357,44.53079987,1871.721802,4724.001
8.822510719,44.55819702,1880.180176,4720.149
8.823101997,44.58559418,1857.797363,4728.855
8.813575745,44.61299515,1841.778809,4902.059
8.822484016,44.6403923,1893.427368,5106.998
8.860021591,44.66778946,1891.348145,5175.467
8.902253151,44.69518661,1912.126831,4941.728
8.948542595,44.72258377,1906.677368,4626.923
8.934687614,44.74998474,1920.596191,4150.375
8.914755821,44.7773819,1914.454956,4785.268
8.894824028,44.80477905,1936.795288,4746.21
8.874892235,44.83217621,1940.891602,5207.156
8.868655205,44.85957718,1936.19751,5240.157
8.884168625,44.88697433,1915.453369,4717.91
8.899682045,44.91437149,1919.782349,4527.705
8.915195465,44.94176865,1930.616577,4399.095
8.930855751,44.9691658,1926.870728,4342.319
8.970658302,44.99656677,1920.065308,4305.774
8.979166031,45.02396393,1894.62915,4860.806
8.970088005,45.05136108,1880.61731,4920.481
8.961863518,45.07875824,1871.058594,4769.878
8.954228401,45.1061554,1867.557007,4842.86
8.946593285,45.13355637,1865.070679,4692.635
8.881064415,45.16095352,1753.096313,4456.542
8.813650131,45.18835068,1764.37561,4777.354
8.760442734,45.21574783,1747.015259,5279.812
8.757514,45.09402466,1743.123779,4194.401
8.75524807,44.64699936,1741.512573,4524.378
8.782617569,44.19997406,1747.806519,4543.798
8.809987068,43.75295258,1737.4646,4565.391
8.833800316,43.31177139,1727.122803,5769.998
8.854877472,42.9184227,1720.829712,5699.51
8.800686836,42.52507019,1715.725098,4967.787
8.723557472,42.1317215,1723.120483,4540.607
8.781067848,42.49506378,1650.686157,4469.454
8.779248238,42.79092789,1664.985474,4575.07
8.776787758,42.12784576,1679.28479,4430.436
8.76451683,42.52496338,1692.371338,5170.683
8.752246857,42.92208099,1676.618652,5001.364
8.739975929,42.90498352,1665.968628,5058.698
8.749581337,42.67098236,1682.268677,4775.871
8.772486687,42.43698502,1658.80127,4608.697
8.79539299,42.20298386,1653.920166,4764.119
8.81829834,42.018013,1644.407471,4285.755
8.769696236,42.20063019,1636.197144,4734.118
8.678127289,42.38324738,1632.20459,4645.418
8.621864319,42.56586456,1608.579712,5099.73
8.593727112,42.74848175,1588.702515,4984.911
8.644740105,42.85194016,1607.811035,5051.449
8.73749733,42.61289978,1593.352539,4937.665
8.695366859,42.37386322,1592.822632,4607.111
8.6571455,42.13482285,1595.061523,4184.822
8.803933144,41.9851532,1658.965942,4482.98
8.723737717,42.01524734,1667.12915,4873.067
8.770118713,42.10678101,1670.626587,4664.34
8.74814415,42.23789978,1700.481812,5154.114
8.768292427,42.36901474,1756.537598,5157.635
8.724807739,42.50013351,1773.455566,4274.995
8.730392456,42.63125229,1785.292114,4672.525
8.737000465,42.76236725,1765.255371,4515.02
8.743607521,42.89348602,1770.21936,4596.996
8.780509949,43.0246048,1772.836914,4723.519
8.82826519,43.15571976,1806.12085,4622.979
8.822910309,43.28683853,1770.950684,4821.198
8.778985977,43.41795731,1761.879639,5021.572
8.750594139,43.54907227,1752.808716,4655.869
8.747459412,43.68019104,1743.737793,4525.393
8.739003181,43.81130981,1747.552734,4719.495
8.682146072,43.94242477,1745.407837,4528.862
8.690517426,43.7157402,1751.341919,4606.069
8.704833031,43.36004257,1730.051758,5057.39
8.719495773,43.00434875,1716.023926,4974.686
8.731641769,42.64865112,1702.338745,4967.646
8.716519356,42.29295349,1721.710083,4946.415
8.806483269,41.83438873,1723.477051,4455.128
8.728847504,43.03659439,1760.71582,4440.899
8.609003067,44.23880005,1758.844971,4512.545
8.613525391,45.26680374,1782.773682,4824.608
8.634334564,44.96592331,1751.073242,5139.534
8.64768219,44.66504288,1758.26355,4925.985
8.670107841,44.35612488,1765.453857,4871.844
8.710855484,44.01169205,1759.427368,4686.316
8.70767498,43.6672554,1765.464722,4512.614
8.75304985,43.32282257,1758.71167,4481.47
8.765061378,42.97838974,1774.405273,4791.616
8.796626091,42.78591156,1761.117554,5223.376
8.782660484,42.89123535,1755.884888,4697.665
8.757657051,42.99655914,1760.859619,4785.405
8.732489586,43.10188293,1760.593506,4939.378
8.70866394,43.20720291,1745.344849,4501.517
8.710748672,43.3125267,1779.214722,4448.783
8.770605087,43.41785049,1775.107056,4491.878
8.798261642,43.44091415,1765.710083,5054.142
8.825917244,43.23892975,1786.466309,4990.65
8.796053886,43.03694916,1779.425903,4793.074
8.783510208,43.19849396,1744.173706,4697.365
8.795880318,43.48486328,1734.566772,4758.402
8.754502296,43.77122879,1724.959839,4596.711
8.713124275,44.05759811,1742.315796,4605.968
8.637674332,43.76715469,1795.09436,4682.655
8.922591209,42.3779335,1804.52002,4782.182
8.998407364,42.5616188,1795.628418,5045.064
8.939161301,42.74530411,1788.382324,4969.837
8.942159653,42.92898941,1804.946289,4786.075
8.945158005,43.11267853,1806.391846,4905.377
8.933479309,43.29636383,1809.841309,4572.56
8.818454742,43.48004913,1792.243408,4443.081
8.808279991,43.05090714,1750.357178,4244.734
8.828540802,42.55339432,1728.851318,4969.843
8.824730873,43.11115265,1732.376587,4949.795
8.755571365,43.87973404,1746.166748,4560.54
8.686411858,44.95823288,1728.082031,4765.914
8.725639343,44.95268631,1780.586426,4857.527
8.887021065,43.88927078,1794.130737,4393.047
8.944796562,42.90533829,1795.656006,4624.119
8.86690712,43.44727707,1797.181396,4417.413
8.881148338,43.98921204,1788.50354,4707.584
8.884925842,44.53115082,1791.50769,4948.514
8.818116188,44.00677109,1786.660522,4739.224
8.801707268,43.04709244,1770.218506,4748.314
8.78573513,42.46561813,1711.512207,5002.885
8.788656235,44.8792572,1774.561523,4795.359
8.826185226,44.76611328,1774.569458,4978.311
8.845467567,44.65297318,1769.606567,4876.382
8.849537849,44.53983307,1755.174927,5092.498
8.851675987,44.42668915,1759.135742,5455.444
8.825055122,44.31354904,1789.228394,5069.919
8.794528008,44.25036621,1753.64209,4798.896
8.77381897,45.13669205,1775.886841,5339.35
8.79387188,44.5549736,1785.758911,4903.723
8.868828773,43.7651329,1779.431885,5142.307
8.874149323,43.25439835,1780.615967,4161.426
8.856247902,43.90103531,1773.226196,4323.756
8.773051262,44.60538483,1780.658325,4376.867
8.8469944,45.37689209,1773.185913,4370.16
8.758307457,46.14839935,1761.188965,4466.995
8.703509331,43.18058395,1781.677124,4621.561
8.878484726,42.46339798,1749.038818,5115.903
8.819828987,43.09025955,1752.435547,5244.771
8.761173248,43.71712112,1761.511108,5164.336
8.728942871,44.3439827,1733.449829,4986.358
8.728001595,44.58829117,1761.726196,4917.212
8.707450867,44.46390533,1760.021606,4570.116
8.759660721,44.33952332,1779.338135,4451.705
8.78057766,44.21513748,1766.211426,4848.109
8.728941917,44.09075165,1741.243164,4579.34
8.770737648,43.96636963,1737.393799,4412.536
8.833172798,43.8419838,1758.418335,5044.22
8.840566635,43.71760178,1780.121948,5198.781
8.83724308,43.59321594,1749.346924,4617.446
8.833920479,43.46883011,1742.970093,5013.285
8.830597878,43.34444809,1735.44812,4728.876
8.822813988,43.22006226,1732.679199,4424.174
8.808416367,43.09568024,1719.255249,4846.809
8.748338699,42.93940735,1701.903564,4730.807
8.740353584,42.69235992,1714.734863,4889.778
8.765006065,42.44531631,1726.871216,4653.786
8.820465088,42.79141998,1721.98584,4741.647
8.756220818,43.45484543,1720.817627,4629.23
8.644164085,44.48374176,1772.069824,4545.455
8.686798096,44.51594925,1757.581177,4365.1
8.649726868,44.54815292,1766.902222,4992.464
8.733528137,44.58036041,1776.223145,5134.727
8.752955437,44.61256409,1777.237305,5255.964
8.755300522,44.64476776,1778.028931,4744.966
8.760421753,44.67697525,1778.652832,4556.652
8.810980797,44.70917892,1778.268433,4709.808
8.721786499,44.74138641,1834.009888,4879.84
8.748916626,44.77359009,1868.539917,4561.486
8.84696579,44.80579376,1901.317627,4840.358
8.820197105,44.86112213,1912.146606,5142.679
8.793427467,45.01136017,1942.034058,5306.734
8.791360855,45.16159821,1963.535034,4981.487
8.804416656,45.31183624,1979.472778,5001.458
8.817472458,45.46207428,1963.821777,4841.798
8.812782288,45.61231232,1965.449707,5022.294
8.790160179,45.76255035,1971.525879,5325.6
8.836939812,45.84129333,1969.647705,4909.236
8.905857086,45.88566589,2006.166016,4684.467
8.809526443,45.93003464,2040.14502,4723.285
8.713196754,45.97440338,2045.494751,4773.705
8.602389336,46.01877213,2025.536133,4647.363
8.669886589,46.06314087,2031.355469,4691.101
8.68860054,46.10751343,2021.177124,4738.134
8.7402668,41.02263641,1766.133911,5114.559
8.703583717,42.49711609,1757.533203,5248.978
8.635087967,43.97159576,1747.435913,5142.626
8.678442001,43.97460175,1748.579346,5294.982
8.7355299,43.8842392,1740.275146,5244.763
8.710503578,43.79387665,1739.599609,4601.533
8.643530846,44.31533051,1719.571655,4624.725
8.574267387,45.88887405,1780.485718,4464.068
8.556069374,46.4316864,1983.585205,4419.245
8.6366539,46.01011276,2012.184448,5104.246
8.671965599,45.93891525,2007.913574,5013.712
8.738593102,45.86772156,2002.387085,4963.427
8.754558563,45.79652405,1987.402222,4859.812
8.681148529,45.72532654,2001.41333,4609.509
8.68984127,45.96097183,1999.167358,4576.875
8.721168518,46.73080826,1991.248779,4743.259
8.631100655,47.5006485,2018.265747,4361.964
8.813097954,45.14945221,1971.561646,4596.377
8.709560394,46.22524261,2003.250732,5119.956
8.75269413,45.67836761,1991.321289,4899.101
8.70202446,46.43119812,2009.417603,4943.522
8.646618843,47.18402863,2006.244141,4952.7
8.605143547,47.51929855,2000.415405,4408.78
8.710168839,46.51049042,1994.616333,4452.985
8.799251556,45.5016861,1974.887451,4855.661
8.771591187,44.73357773,1977.915283,4747.605
8.73831749,44.89451981,1955.407104,5150.641
8.677380562,45.05546188,1922.83667,5056.708
8.67598629,45.21640396,1947.368408,4925.321
8.739689827,45.37734604,1935.837646,4578.861
8.738253593,45.53828812,1929.422607,4500.241
8.682691574,45.69923019,1933.056519,4646.94
8.700003624,45.77376938,1980.718628,4426.134
8.846833229,43.4274292,1870.14502,4969.958
8.858098984,43.23821259,1871.209351,4773.298
8.876441002,43.19802094,1804.314819,5065.861
8.87498188,43.16504669,1767.749146,4756.15
8.873522758,43.13207245,1813.215088,4225.899
8.872062683,43.16591263,1811.32373,4202.685
8.852959633,43.22647476,1784.643311,5247.783
8.832523346,43.2870369,1777.371582,4931.183
8.812087059,43.34759521,1780.07959,4963.28
8.791651726,43.40815735,1790.299683,4555.769
8.784338951,43.46871948,1805.742676,4827.674
8.793099403,43.5292778,1788.948975,4634.692
8.801859856,43.58983994,1814.546631,4556.405
8.80928421,43.65040207,1796.085205,4552.39
8.804916382,43.71096039,1796.36792,4293.166
8.794794083,43.00085831,1795.970093,4927.667
8.781259537,43.63607788,1786.533691,4611.56
8.767725945,44.27130127,1789.100464,4790.965
8.754191399,44.90652084,1859.908813,4517.856
8.785280228,44.93696976,1860.727173,4516.917
